Index,Address,Time Diff between first and last (Mins),Face Attempts,Detected As a Robot At Least Once,Face Match Percentage,FLAG
1691,0x7b145b993641ee5031b0328a4dbee2ac22477749,1989.05,1,1,94.03908518024775,0
1692,0x7b174f95594e81ef1bb86e4affc382d1505e02b0,64515.25,3,0,89.68630535880513,0
1693,0x7b190d089019dbd7c374d4dfb000fef187d9c608,1014464.67,2,0,90.60490877151432,0
1694,0x7b1f46a8bd997f31bc3a38f6f3e5977482d68aba,485663.58,1,1,87.87248966232974,0
1695,0x7b2a7cf4a067dbee3e9380d69a8a765537d51a5d,13480.57,1,0,96.85223446451221,0
1696,0x7b3092b911e713e49d84def28e417469a7f807c3,1106995.82,1,0,91.63566068395095,0
1697,0x7b30fd3a645f089c736560aa473569163d2921ef,73251.08,1,0,92.66739558368148,0
1698,0x7b338e93fb3123ca35c51c939766decaf9162ba0,34482.18,1,0,85.94117366269296,0
1699,0x7b34ba719df72b87eddd773a1b63d8bbc7751d16,105168.15,1,0,88.17442413185094,0
1700,0x7b3a1f368a0aabdf9230cbbf8fbb023201e422b1,377969.45,2,0,89.3737185222245,0
1701,0x7b510484a22804f704cd3bcf1e8d4adf301e4b9c,93454.25,2,0,86.95031769861528,0
1702,0x7b597689d18f719cb0f8a9f02bb52200869bad86,64.0,2,0,97.37812393501744,0
1703,0x7b6409925dfd035a122d0447aef11918abeaa861,143699.18,1,0,95.44232572810242,0
1704,0x7b696f8049e516b399297633e5ee342e92797d22,9.05,2,0,97.85016792123403,0
1705,0x7b6aa34d0381ee4b57ab4a71e9af24bb2517aa3e,159987.17,1,0,79.30597038721542,0
1706,0x7b6c20fb153ab82e5773e34a858294c79d0946da,213.98,1,0,86.8152995432464,0
1707,0x7b6d6751bbbf0c52b7a6d1652474ca036e6dde73,77.05,1,0,100.0,0
1708,0x7b71990b9add1a3f84e748c700802c9f89b0ea18,379.27,1,0,93.19850889720819,0
1709,0x7b779cff70e5e1f4d799c9d24a48479166a460a0,1580.68,2,0,95.10987268923387,0
1710,0x7b78de0986270af9c40bcbaa7b2ffae18c333746,904228.8,1,0,90.29054828532863,0
1711,0x7b84d967b37c5462e70bcd15657f873d5d6b811f,16.57,1,0,97.17305899160833,0
1712,0x7b85aa2a20fd53cd818f0ae8b7c39a93c55b15b1,9.63,2,0,95.84220906972824,0
1713,0x7b9495b6a2b394d301e390ac3b08cdc8da43717f,6.2,1,0,85.77612252868067,0
1714,0x7b9bc474667db2ffe5b08d000f1acc285b2ae47d,41877.62,2,0,91.20758064574066,0
1715,0x7b9c71129f3ce10f61b32783c5af1ede54f9e6c5,325.12,2,0,99.83689959623929,0
1716,0x7b9d7dee64c64714bcecf34f4f516ff18fdc40b9,409845.97,1,0,90.25871678272563,0
1717,0x7b9de4393a03b4bbc251eb823feec4a738bb6ec2,159881.18,1,0,94.80962425960101,0
1718,0x7b9ea5b0aa6a0a311bc794bb6790302358a07e6d,9.63,1,0,93.70987075387713,0
1719,0x7ba43b1c9a42e8be87397124b3f6af4092c5b3cb,129.82,2,0,89.02881550017561,0
1720,0x7bb3e7da45200c07f085c0daed8ba24fbcf18550,315.47,1,0,91.48863642296953,0
1721,0x7bb913367979ce5d9432ba1cd2c6d0b7b7572d25,7.45,3,0,90.71056264991927,0
1722,0x7bb99a83b6aa29dbac57dfc1919a255b97e26394,976306.22,1,0,100.0,0
1723,0x7bbbe9d45cc3990cd6f9673d9e7f341cb3bff195,322.62,1,0,98.98228802926975,0
1724,0x7bbfd62370d96465cbd0013be8ec21336f993889,321.5,1,0,86.3518013347673,0
1725,0x7bcd1e413cb9da8461701187fd919e7ba88e93ae,325.83,1,0,88.66147552273553,0
1726,0x7bdb94a85019108228d325a8c55cf0815b0a4400,295207.17,2,0,94.50410760344771,0
1727,0x7be076536132fab76ce257108c0c0a3375b78b5c,72.55,1,1,83.43235715283775,0
1728,0x7be69c8d030f6be0af97fbd33105fd7654eba423,56.58,3,0,95.40825791165662,0
1729,0x7beea4510b5b95798395645b6d06578a542062af,44241.2,1,0,81.31393377504895,0
1730,0x7bf9472cd5e8e708162b23d8490328eba640ca9c,23974.82,1,0,86.73921550921087,0
1731,0x7bfe1f5dcf3507ddd2429ca60845fad7fd2338df,226763.77,1,0,88.92191555060808,0
1732,0x7c00b18f83053656baa8cb6250cb3b26cf8c040c,302878.82,2,0,79.15909616982911,0
1733,0x7c03199760a2cb255ea2de679b3638d75e1dff70,5.8,2,0,95.63170682677982,0
1734,0x7c16865ae89b09db0d358c26a9da8358ad9bf29e,230292.37,2,0,91.31685323030399,0
1735,0x7c1c16956ef69b0f5cf25f69a338c5a356b8e7e9,8822.2,1,0,88.72648350971296,0
1736,0x7c31560552170ce96c4a7b018e93cddc19dc61b6,1020456.38,1,0,98.40744100806519,0
1737,0x7c34c4cbbd0313edc351f4c1ee5a6211520868a3,325.25,1,0,93.4144670110293,0
1738,0x7c45cafae77e2b837781d9642c35c92fe15b88fb,646574.15,1,0,90.90527432618909,0
1739,0x7c636df9459c61aba906f8508dc32d652cf16eb6,5436.28,1,0,93.94179314655217,0
1740,0x7c6a3df78644d7da53e090e26fefc871c86dcea9,1023775.32,1,0,87.60408401864807,0
1741,0x7c6b6c5a0d2750520f34f26ef9484f1b32c0b4e9,874904.1,1,0,88.86830809856434,0
1742,0x7c7311c44a70841da8a843052414f19066587238,326.97,1,0,96.40417769404212,0
1743,0x7c7688a65130e7f17279775919efe4a6f5e76cde,85640.17,2,0,93.57717134511861,0
1744,0x7c77b46b308f87cc713a6901a75a637f328da728,516921.03,1,0,91.1669045645746,0
1745,0x7c82d1c905b71ddb9164ad6023a4c9154e7aa003,165856.75,1,0,95.34749701898797,0
1746,0x7c8734847e7dd3fb9febea923c778d989576023a,344247.25,1,0,83.22101062572281,0
1747,0x7c8ae1cb5350dfc745503829eb28e43716ae4d31,293081.35,2,0,90.09985588190189,0
1748,0x7c8c4439c6caa6abf55aeb268086222a9516116e,631031.18,1,0,92.32978595985541,0
1749,0x7c94114f1486a184bc179ad8d6894cd48d4f9750,540453.95,1,0,93.82883974037824,0
1750,0x7c988b0caac7c9eb27c2905a8fab52a7e07420d2,48.6,1,0,94.22360810952024,0
1751,0x7c9f2406aad92b3e35f7014573624f0f702a6321,666140.27,2,0,99.21685832783504,0
1752,0x7ca5ebb7eedb7db5edc0909601c61a7f7727fb66,9.28,1,0,93.72401948510246,0
1753,0x7ca94db4f36617bb852c8310998e9dea1b303560,306.57,3,0,97.33992427471492,0
1754,0x7ca9cfd4aa1b731c4e1e8f397a4548357f82be60,317.1,1,0,95.48174472180203,0
1755,0x7caa6c6ea8c96445a6d0916272df46ebdc228cb6,3729.02,1,0,95.88510140616373,0
1756,0x7cb550b0a71c5339a33e99bdb080680413b67728,725483.53,1,0,90.15388672230905,0
1757,0x7cbd310c1be28e1d76e14455cec0337eeaf352a6,323.08,2,0,99.91612632517861,0
1758,0x7cc04fc7d53ac9d3691d696a04a340389af56ed2,283912.72,1,0,91.09016092573025,0
1759,0x7cc4a92a07ad8da23f1253999f391dc9654dd536,2215.55,3,0,90.23801129429805,0
1760,0x7cc4b0b5317d17b5cc5fab62f61e55642fb80f7e,972148.6,1,0,100.0,0
1761,0x7cc8229a2007bdc1afd35b99ec37552020dbdbb6,981826.33,1,0,96.0327522644943,0
1762,0x7ccc4f27d490249204600906b5035baf05c40cfe,1008535.0,1,0,88.36684971671647,0
1763,0x7ccf390c9001533f9e744e57bb921d8d547f4a54,89638.47,1,0,84.95644018750423,0
1764,0x7cea9c6c8e691fd060488fe63f0c9bce8d5f9833,64.52,3,0,87.34263167613572,0
1765,0x7ceb17561277e9039e9c3291eb19aea3280c1ed6,21.63,2,0,88.81471919300218,0
1766,0x7cf001c1329e741d13f80aad20173d4148f47454,391788.17,1,0,84.62813866376439,0
1767,0x7cf8bd40606c9e4acc15368baf312c3b7af0f327,320.67,1,0,100.0,0
1768,0x7cfd2e002ce574507f52a93b9130dc62059e0af6,326.97,1,0,90.38449350022239,0
1769,0x7d0bfb3f090c1c73188394e83e1708d63ba5b7ea,1024037.92,2,0,91.87351383867406,0
1770,0x7d19567759f25f65a820aaf297e299d6720d8df8,1650070.4,2,0,90.54718357934995,0
1771,0x7d35bf79800c513167b6ec2e2b9d1963f1131ecb,75.18,1,0,100.0,0
1772,0x7d3d4827607af62cc9b2aa11faab89df17b1f527,34.58,1,0,91.39368499943333,0
1773,0x7d3da498c77a7ff6b3ed8358cdf1464e6f3e74b6,431669.3,1,0,92.47811723944459,0
1774,0x7d4703f201afcce5e598a0caed57d6b54f14a90d,1030250.12,1,0,97.11063996897377,0
1775,0x7d4ddf2b21164723f33d9ca8137cca59f33e4d8c,802683.22,1,0,91.11380683877096,0
1776,0x7d5c644b57cd2fea00110431bc2a0b6a9f4a0034,0.0,2,0,98.79903821108137,0
1777,0x7d5e0a6bb880d2b4b58fca824ed76c7b7299777e,249619.38,1,0,93.87303620339698,0
1778,0x7d605424b96b6469d599818d2a552f69405b93ca,1016970.47,1,0,91.42466940678729,0
1779,0x7d6b0f295288a9fa29c5827fc77bf7690c5dce4f,54287.47,3,1,91.49278410094443,0
1780,0x7d73040cf0f076a083e131208523f1e152f9f8a4,116539.8,3,0,95.2387937136979,0
1781,0x7d77f07a0ecfde4de6cdf8f9f446cd31591e486f,866990.6,1,0,96.35694192285831,0
1782,0x7d780236bf52a88e54469641bd9defdb8adf7b23,239141.57,1,0,86.86211560712327,0
1783,0x7d80844f3ca781412be85b4a5f35a1858b307484,206414.1,2,0,91.1402190408017,0
1784,0x7d81df1aabeee749cd512c59dac052df08b09a16,779190.1,1,0,95.15412313900895,0
1785,0x7d8392a0aaeae2d979274dd82a79bf3685f3cf36,69.33,2,0,100.0,0
1786,0x7d848a7c65b8cb400f17b691f17a725667c8ca77,120911.7,1,0,91.75564525995478,0
1787,0x7d900e90249a02e1d0601a29cc1cc40ad8fdc173,283186.92,3,0,86.39074131124954,0
1788,0x7d91ecdc96a54d79c70fe571d99b138fe434c6a0,298959.67,1,0,87.70197584704488,0
1789,0x7d93c471bd474acb2438b06b6502c69bf3946dda,319314.0,1,1,96.43456028753639,0
1790,0x7dba4deae6f592143f69ab3d0f4ad023aac8f987,330.47,2,0,96.69271407987736,0
1791,0x7dc26c0a61e6e2fef1ab2c0055812479dce458dc,214848.87,1,0,83.27945326663028,0
1792,0x7dc953c608f0536d098f2a45415d08f8627b1d68,222954.53,2,0,86.8048806435584,0
1793,0x7dcb6fc980b33e13b83db8401bdb940b75f99dc1,11.43,1,0,89.95272445681105,0
1794,0x7dcd03f3ca329be88bc4b24ced535e2f8ee610c9,886852.4,1,0,90.30413278393253,0
1795,0x7dd5a56fff2a23a1224056b715329ad026ad5996,3.92,1,0,94.68062249013221,0
1796,0x7dd699b9c611a50322e83ae663055a445f320c29,330.08,1,0,92.63742973507982,0
1797,0x7dd7d9b2a8f1f280458ab077e1eeec1371079ac4,58195.13,3,0,89.50064254355374,0
1798,0x7ddf4ed06fe5ecc646fad19d257cd3f05a884d70,50477.18,1,0,88.9955986191223,0
1799,0x7de772db5229bb044896a4b1dae617bb0d43bb34,328.28,1,0,85.7717402473355,0
1800,0x7df17663279bad1260913178ad8747ec307f503e,8.47,1,0,96.19819508834728,0
1801,0x7df22289dcd9b7ea5a67793b2a6434632271e67e,76.33,1,0,89.7647346949155,0
1802,0x7df2b119245164e01ee2033c7ae8496c419c07c5,31121.6,1,0,94.81651181876674,0
1803,0x7e05045f40739b12f361fde0e0f59a7b311dc58c,484694.67,2,0,88.45923022564894,0
1804,0x7e0791412b028570a79e17458caa6a12d45eed05,66.53,1,0,90.40979027507173,0
1805,0x7e08ffd14b62a22ed60c6aec8e0cb0899b4affde,45188.05,2,1,89.89646064770116,0
1806,0x7e12f5dc3077e0c028ccac9279c49928489beb2d,64.38,1,0,92.15610221642895,0
1807,0x7e17f286b44b782d4f1e8a4cfcbc7b7811a9e9a8,39.53,3,0,88.89598360294346,0
1808,0x7e1a0b62ef29da42cf834263f685c35dd52431ca,64.42,1,0,88.85476246884217,0
1809,0x7e1cd4061c9a70a81ff15c003870d24da5643285,63.4,2,1,93.34582614122066,0
1810,0x7e1dc5daa604c5f8b429104999be494786b70e9f,59.93,3,0,95.00957117477488,0
1811,0x7e213e46ca933f7e47a9eb598195ce768a70bf0f,49846.55,1,0,93.0501062438175,0
1812,0x7e2680e59bd8ace60d189520e576c2b00aac0ee8,566476.37,1,0,94.74980639566218,0
1813,0x7e2ede4214ccbd1a76cdaab0a61ab47612324420,326.48,2,0,83.48977094740373,0
1814,0x7e30344413911ba77cfac863c858be41bd549334,299785.7,2,0,94.46280471541645,0
1815,0x7e41ad80bc4c84618e66b8334124e6887d2d7d33,204122.47,1,0,92.29825379318021,0
1816,0x7e41b3be33656f861398e9c317165161dd7d44e6,1041040.9,1,0,90.68688487465253,0
1817,0x7e4b7aeed3afd7adfbda8d07ddc90792eaab17aa,197004.63,2,0,89.31657256164078,0
1818,0x7e54353feed182b898433042d4ac17049d52dace,477202.53,2,0,84.58868925643907,0
1819,0x7e561f643cadd8c2c2e850eb7c4e5c7df456a746,703743.23,1,0,97.9839091183529,0
1820,0x7e5e5d7c272ad674488d6820c74eeeb0ed7b6276,3811.33,1,0,93.67057784912828,0
1821,0x7e679981fb41e27985f114bb626d95806bb927cc,3.9,1,0,74.73851791181474,0
1822,0x7e689422ac5147f8b38c6764775259be6e65bab0,96512.05,2,0,97.41882490408449,0
1823,0x7e692ae681ae0f79a3195451d268368c2010ee2a,525445.02,3,0,100.0,0
1824,0x7e717575f5678a711fea91eff22d6affa27621a6,69873.58,3,0,91.8999207154987,0
1825,0x7e724da291ca8f2f0774479ba3ba43cc89983e7a,60461.33,1,0,100.0,0
1826,0x7e847d86f2eb7ab16e982a39d0c6c7d2e8104911,0.58,3,0,94.80696754291306,0
1827,0x7e8bc0ec6440607794edc23b7b6242a72bcf7353,326.13,1,0,88.14293662573932,0
1828,0x7e8d423f30ce3909c3ae29b0d67060ca46a10d72,128018.52,1,0,95.9498474014179,0
1829,0x7e8ec85ff24d2c15dce600a6c23819094f249354,291477.3,1,0,87.32046992027988,0
1830,0x7e93f30b3c216439991d66ed0fe71458bee91632,201171.3,1,0,81.78572848908898,0
1831,0x7e9b9327f7fac924e92d09887e361f524568a558,892562.65,1,0,92.92753469944294,0
1832,0x7eaf074824018df0d1d9f4029dfb557495d15cc5,263974.68,1,0,87.5493228263894,0
1833,0x7eb2240f5deca2996de74b40d3f0c32e18ffe64b,0.0,1,0,87.87019191102124,0
1834,0x7eb36e7a8af571799afe47b87553fe42270c4401,39719.55,2,0,90.62672582868004,0
1835,0x7eb5064f184ffd14a38648be21e961fa6ac65045,295160.55,1,0,91.67159269400143,0
1836,0x7ec0d26c279f45b024676ec76e91cf60a8635983,269671.12,1,0,89.21246046963928,0
1837,0x7ec4e14e8212a796ba9ec385c327cc7fd1266383,325.27,1,0,93.42146173026839,0
1838,0x7ec8b01b52a53857a2ab2e7ad7b2cdd7fbea789f,567425.88,3,0,83.2967161248752,0
1839,0x7ec98f08902910e5f90fcdd74596730822986a6b,7128.42,1,0,85.24528980702114,0
1840,0x7ed1e469fcb3ee19c0366d829e291451be638e59,124430.37,1,0,91.08318088051034,0
1841,0x7ed8a79901a9293a9bf0f18226606faf5e7ec900,279245.0,2,0,82.70571340361488,0
1842,0x7edc38dbb3418f8c79edc0e6fec601f7092baca9,24231.48,1,0,91.09052944115038,0
1843,0x7edcc2cf9497bbe98ac31766954b34cfcb767764,336152.08,1,0,99.482321995732,0
1844,0x7edef2d9b2aa12457e05c683ca420620a04fd3a4,8328.77,2,0,89.49079800346311,0
1845,0x7eed27bb1ff37afafeb47ec614a8e27ed7e2572a,322.55,2,0,95.77115044708032,0
1846,0x7eee5b8c654a398e4474fc7789799c5ff13ef0f6,46096.3,1,0,91.96418288698375,0
1847,0x7ef4aef379a242776e392e9b135aead994f8fc6d,192.87,1,0,94.01634796073662,0
1848,0x7efd02ce4a2fe2ef1e86450805a01741e11cc217,331188.2,1,0,90.96931360220053,0
1849,0x7efdb3f14ce7ba5c94e875bd9c20bc78c028432d,290.62,1,0,94.7338530854277,0
1850,0x7f0308f263685efaf1dd62fba5bd8643ed761e98,76.17,1,0,98.00727780030003,0
1851,0x7f22dd83cb95a28188c7060508f29da495ed806f,88337.7,2,0,90.29194504350254,0
1852,0x7f2d5a30056373b0cbd5f01b6d85f387f534228d,104338.82,1,0,93.14891359347185,0
1853,0x7f2de04158b46a1133677630cbaa01e752761e8b,310858.23,2,0,95.82953370474736,0
1854,0x7f3e43759d5675cdc7e815e7b684e925979b3926,169001.23,2,0,92.61966782982293,0
1855,0x7f45a9273ef1a72bb5a50bc1ab1f52729cfb81f0,78.85,1,0,82.40131638263287,0
1856,0x7f49ce2db7f747a62857b623567fca39242ec572,841715.78,1,0,100.0,0
1857,0x7f4d815c696a02c1388f54d2eaac09cc712a2cfb,322.9,1,1,95.31129995505242,0
1858,0x7f515b823fd5ffd3c3659ffb14e2c6df3bf60603,323.48,3,0,94.88873931733143,0
1859,0x7f5f2922a21b0e9a63d9ec94882ef612a8e01f0a,620747.58,1,0,89.04681204119001,0
1860,0x7f5f6540c0ecaa4978247a1e0bdf5c1e4ca46d7d,8.72,1,0,94.94413727005703,0
1861,0x7f66df5b84e396bf765ff977dd87575782258bb9,119389.78,1,0,87.75680679431939,0
1862,0x7f6dbfdb618bb6bed9b9396a6a0cc9310386c811,866443.38,1,0,96.18494676636354,0
1863,0x7f6decc5dbb7aa4af8459fac9fdeaaf6da51bc82,1000450.1,1,1,91.11208892289244,0
1864,0x7f7391d21361e855acbd6e46a03dad4e90e4f8b0,1223339.25,1,0,86.79338464250809,0
1865,0x7f764bba702a2c141622b31e91bf76163881aa2e,328.15,2,0,92.87974023422522,0
1866,0x7f784c88ff510e546dbf7eeaf7ad7aee7085e411,293848.0,1,0,98.53152623506132,0
1867,0x7f79003d30552ca7a0dbe1ea1c05ba0e1696e57a,226754.57,1,0,92.00677064334228,0
1868,0x7f7eb491181c326bb60db1a209d15ba5a681ae44,181.65,1,0,90.32209407837613,0
1869,0x7f7f695f25ac3bad5ad41a7c444a1617d7fcc8f9,76.9,3,0,89.85812942053023,0
1870,0x7f82d6d5637af00e512913c51987bf980291780f,600924.42,2,0,87.98108461855925,0
1871,0x7f960a5de0bacb65870f7974b1961460675d66ab,934271.37,1,1,90.4314386890648,0
1872,0x7fa679e9ea5b811f697eb266e38d8d3b404cea11,250926.37,1,0,91.92258567249013,0
1873,0x7fb21ac4cd75d9de3e1c5d11d87bb904c01880fc,681509.9,1,0,95.0824029546176,0
1874,0x7fb5727f5177d6960ed43d2035668c68f803d621,40.97,1,0,97.92488793487564,0
1875,0x7fb784d78cb37b5de025d1b1114356c65b04ef73,126746.9,1,0,99.79844521343793,0
1876,0x7fbd3565ef39e3a968c28d3876699a21d1592508,170703.4,1,0,85.46833105362775,0
1877,0x7fbf3f9484884eb7ed021baa5733f2b7caff8de0,351.13,1,0,95.81615797411675,0
1878,0x7fc103d5584cd67eeca6897cdf7693e467ba362a,371911.35,2,0,96.55790541464111,0
1879,0x7fc2412da19f0d0662aff56f08f9f6efd68ee577,1388631.95,1,0,97.84089964938991,0
1880,0x7fc579de92f0363a395fc9961348f9495ca27984,226758.45,2,0,80.96368504061206,0
1881,0x7fc58ba1ca4e0032a4f3d0d4fe02f75edea4e16f,272079.85,1,1,93.82610344530373,0
1882,0x7fcb5bb6e8449b7db0e7c73e27a788f8ab721695,228988.13,2,0,91.43517658336236,0
1883,0x7fcb5db306b72527725c18104ae52d8cb84270cc,526108.75,3,0,90.07962163462683,0
1884,0x7fdd6f588b0c82f9d2a1fb1985921e93a2193698,69.7,1,0,86.03514713331025,0
1885,0x7fdf62fef5f6c3933f9b5e370ee3090a5b706b74,207417.82,1,0,99.8640278282908,0
1886,0x7fe803bb200fc5118f441c3a516af0e853ff03d1,58.67,1,0,93.06499537421016,0
1887,0x7fe9910b71b5041e9280faba5499b7e89bc23c2d,145673.52,1,0,92.33968815054234,0
1888,0x7fe9a7c1005b395f2abd8364d5d35817a94f0aa5,86028.62,1,0,93.02356786332874,0
1889,0x7feae45378caa21e9b1845b8c7be17b4fa5ab074,519421.97,3,0,93.65992392577122,0
1890,0x7ff05442651fc3daa6d6a06f64cba30cad7b68b9,464661.43,2,0,94.50018364561491,0
1891,0x800275d48a96dea161a7b75570b247079c59d7dd,325.83,1,0,89.32417232963537,0
1892,0x8006357446569c600e0b588948eaa48001672799,204420.75,1,1,91.41599084098105,0
1893,0x8018ff8bad8373c7966c3f5fcbaa2648f8bf444f,411.43,1,0,91.49648666123561,0
1894,0x80225e73ab288a3134776a32040ae8847b2fa8ac,51035.7,1,0,90.85141930769352,0
1895,0x8028914b41d6f40f8eb360efeae17a7e807389ba,200114.0,1,0,90.81706516704635,0
1896,0x802978f8f7bea8c6c072496c53d0e91e861194e5,1119187.93,1,0,93.67957645383942,0
1897,0x8030e67682e60a293d0f4fbcc09ef20cdc9d3321,226755.85,2,0,89.62054540179655,0
1898,0x8039d5144aeea45641f35ec218d0939239d12954,320.05,2,0,90.55985922116358,0
1899,0x804a23cbe3c8bf2d28c5df28a88159821b97da9a,362223.67,2,0,98.42043528577213,0
1900,0x804cf3961a55e10f1674ae96007af61d25ff176a,150167.22,2,0,91.51475408009547,0
1901,0x804e0946ddb388581cc41f6b60962bb0095da122,67.45,2,0,89.39661820388221,0
1902,0x805db46782407b7fb6a5800f8308782c76d25b5b,517236.97,2,0,85.2067084595252,0
1903,0x8062ce1a57a837371099290ce1c55d496d5cadc6,226788.97,1,0,98.21839676176306,0
1904,0x80653e8849e9e8b3c385ce9b2a01e1368e8b242f,750.15,1,0,94.54526738833127,0
1905,0x80658e3657882cfa73fff0eb20c92aa5e948230c,1028134.37,1,0,92.51351781314011,0
1906,0x806715abd351814136dd28f3ab2543bf9c056a12,347546.32,2,0,100.0,0
1907,0x806c2a351b76485be6b41ff8fd7b64d66bb29e77,603019.68,1,0,90.21050157386213,0
1908,0x806eef170a7db60a857c92bbcab9bf5adc61a4ff,105347.6,1,0,86.18758435606271,0
1909,0x80774287358c7691ca2f6cacbc7471325adf3617,1148393.85,1,0,86.4448074742131,0
1910,0x807766b83afdb1173d6ee38379a38479c8338f4f,69.68,1,0,95.4625751521213,0
1911,0x807b9487aaf00629b674bd6d02e4917453bc5939,1050284.48,1,0,85.77877322021287,0
1912,0x80804d1babfa53460429966925e9e6be3b65d357,6.32,1,0,100.0,0
1913,0x8082fb1f1dfaba87b25b0d9b615e45b2a882cdab,581229.18,1,0,100.0,0
1914,0x80862c2d379b0ab9757c2e55bef24433b959f303,962675.93,1,0,84.60864409969608,0
1915,0x8086e3df77eb98d4b46dbd4e3b660f371cc0bda0,108060.77,1,0,97.4586254437542,0
1916,0x8088f636fd4284b27d0bf33b21fc95febb25ca23,105138.73,1,0,96.38970937496849,0
1917,0x808ae03b4b17771a4e2a2b47d502231a8d5e2f4c,313.37,1,1,88.37523515320004,0
1918,0x808b1d4a5f23549ab061c2f9a2435d48a273b134,30256.63,2,0,96.6031670704974,0
1919,0x8091c294abae37d3667da741b9c13668f85a9926,1.87,2,0,96.74016304843319,0
1920,0x80a4f098aa18b437e436c382b306fac5ccb52217,43.33,1,0,95.78392647987175,0
1921,0x80a57953f154363dab76f509ea70c6f08757d6d5,154103.3,1,0,94.57608918916159,0
1922,0x80b3890cf876a90933a23b554ba5cee452018579,240446.67,1,0,92.73678018276283,0
1923,0x80b51abe1f3a636d8e0a6d73c9891c8dc84e3bca,120014.63,2,0,100.0,0
1924,0x80b693970458548d0cde785b6feaa87808a9d70c,10.78,1,0,95.3048905838189,0
1925,0x80b9ce9976d18b5fdfd7148703b6352175988664,327.37,1,0,83.36821744801446,0
1926,0x80bcd0f503e783870172df41a18fc9b3bab4a739,39682.27,1,0,93.80583722841651,0
1927,0x80cc27c03ca9a036711ce8bd94cfd6bd79348ac6,5.35,3,0,93.88009252221148,0
1928,0x80d8145d908e0cb10ddb3c378ddd85f24c5a176d,324.53,1,0,86.34898208420611,0
1929,0x80e6db644c334f73966127b485734370a31381b9,258900.03,1,0,94.30735973329594,0
1930,0x80ec6d429c4cadfdbcbe7992e53f14a3d9d7b9aa,315.08,2,0,86.85866250961482,0
1931,0x80ed5b6a64d8d149b2ea587898326b8cef5c4817,325.1,3,0,83.53598129264394,0
1932,0x80f08f1744e4d6d204b76749e42a6e5b685f4dfc,184.85,1,0,92.19298211968953,0
1933,0x80f206b0d0eb98abac633d5fa35512b6a6dddcab,373283.97,1,0,92.40197683934204,0
1934,0x80f48e5658dfbcea1e3409ef01309d29140f0098,12477.37,3,0,91.46536276951683,0
1935,0x80ff0727d6717d49dcd80a7223cfc05d66d7b631,69.45,2,0,84.43966991198356,0
1936,0x81016521e44e19c31039f9cd37bafdceaac9d3a6,520472.52,1,0,96.82808839099049,0
1937,0x8104196c890878be48c3ceecb6be1f5db6e6142e,294887.68,2,0,90.45792869202977,0
1938,0x81045a49653ba6c5ff5e7c6dcfdcd0aae60a1760,80703.78,1,0,97.25892040713741,0
1939,0x8109b58a0ab8ce4587dd8dd828fde1ed6ca5cb7f,287963.8,2,0,93.69653805414508,0
1940,0x810faab0623002f23d14da553f625c5fea228a5e,982974.33,1,0,99.1072857307298,0
1941,0x81256799b17c0118f441105b9d071fcdc785e2f2,200114.28,1,0,87.85061219418421,0
1942,0x8129dc00fc24e6f10f84767a28b5c3835e39be19,14689.5,2,0,95.51801481195258,0
1943,0x8137f810c7815b63b6cf5d496fbb8fdb356313c5,800357.48,1,0,89.98538494092259,0
1944,0x8138a9d696b3032c288c7ce171e21a19c5f4237a,494082.62,1,0,94.95329261202339,0
1945,0x8139935db36c2d0cd4cb9904413cda0de0f4c928,95.17,1,0,86.55354370418796,0
1946,0x813b08888b900e6d577fc6fca780935cd794f4ba,35830.62,1,0,95.13332574436127,0
1947,0x8146af6ed99cdc32db5e282817883359ceb76d43,472391.5,2,0,87.685440782548,0
1948,0x814b58351ebc67a10685b356fe4d15ab43174b49,157884.85,1,1,86.56785771417601,0
1949,0x814d46927f23935088ed22f4b94b3b8dc189dae9,327.37,1,0,97.32584246045906,0
1950,0x814d521cfefd8f85136a0c87b720e5d266cf72a4,843013.53,1,0,87.44107967524221,0
1951,0x8156467b1c00db3bf0d47e9d91549da901e8a495,245486.15,2,0,94.93130770152982,0
1952,0x815ce836f89d8181462fb662e06b9fbc1dd9cb16,51.15,3,0,78.68238352087461,0
1953,0x816eb6108b4a54aea0ba4b53dff8aeb3f69b907d,287093.72,2,0,91.76631035523552,0
1954,0x817815065dda9834430a067e26adc41a4611068f,1141794.73,2,0,92.79118777418918,0
1955,0x817b2b744863fe204616cf7c470ff3275d4ee517,359311.3,1,0,100.0,0
1956,0x8193d51a93bc9d0679931dbcee6993dd1d593e86,609438.2,2,0,99.58503150559966,0
1957,0x819a3262713c046cd94e650dd1235dde6b99927d,356927.08,1,0,89.93775052959852,0
1958,0x819d64ac448dfed4615079c8110dc65a7571db8f,1046569.47,1,0,96.87593941883057,0
1959,0x81a1412d73604a3b55600278172f6ed8a2c0aa3d,334359.22,1,0,92.45337435869077,0
1960,0x81a2e4f651c9979d4ee6586d146a4f4c90da27c0,33471.95,1,0,97.7495093755922,0
1961,0x81a75ca025ca8df695902afbac3329e9155742e4,1090579.58,1,0,90.46614800883302,0
1962,0x81b8ff30b294eecc9342bafd7cb7e17eeb8a5b70,1.88,1,0,100.0,0
1963,0x81be76106fe41184e7a10ee0761cc4ba4580af1f,612245.12,1,0,95.41091131677595,0
1964,0x81c118f8823ea54aac1c22cb90a48d17d5d21aca,324.83,1,0,86.22200696528162,0
